Tipo Istituto,Codice,Denominazione,Indirizzo,CAP,Comune,E-mail,Telefono
ISTITUTO COMPRENSIVO,TPIC82600D,"I.C. ""GIUSEPPE MONTALTO""","VIA E. RINALDI, 156 - MARAUSA",91100,TRAPANI,TPIC82600D@istruzione.it,0923842662
ISTITUTO COMPRENSIVO,TPIC829001,"I.C. ""G.GARIBALDI - G.PAOLO II""",VIA SAN LEONARDO N.27,91018,SALEMI,TPIC829001@istruzione.it,0924982254
ISTITUTO COMPRENSIVO,TPIC831001,"I. C.  ""G. MAZZINI""  ERICE","VIA CESARO', 19",91016,ERICE,TPIC831001@istruzione.it,0923562997
ISTITUTO COMPRENSIVO,TPIC83300L,"I.C.  ""GIOVANNI XXIII"" PACECO",VIA M. GABRIELE ASARO S.N.C.,91027,PACECO,TPIC83300L@istruzione.it,0923881297
ISTITUTO COMPRENSIVO,TPIC83400C,"I.C.  ""S. BAGOLINO""  ALCAMO",VIA G. VERGA 34/D,91011,ALCAMO,TPIC83400C@istruzione.it,092422120
ISTITUTO COMPRENSIVO,TPIC835008,"I.C.  ""G.PAGOTO"" ERICE",VIA TIVOLI N.37,91100,ERICE,TPIC835008@istruzione.it,0923551599
ISTITUTO COMPRENSIVO,TPIC836004,"I.C.  ""G.G.CIACCIO MONTALTO""",VIA TUNISI N.37,91100,TRAPANI,TPIC836004@istruzione.it,092320106
ISTITUTO COMPRENSIVO,TPIC83700X,"I. C. ""D.ALIGHIERI"" VALDERICE",VIA VALENTI 80,91019,VALDERICE,TPIC83700X@istruzione.it,0923836068
ISTITUTO COMPRENSIVO,TPIC83800Q,I.C.  G.BOSCARINO-A.CASTIGLIONE,"PIAZZALE M. MONTESSORI, 3",91026,MAZARA DEL VALLO,TPIC83800Q@istruzione.it,0923941146
ISTITUTO COMPRENSIVO,TPIC83900G,I.C. G.GARIBALDI - V.PIPITONE,VIA RUBINO N.15,91025,MARSALA,TPIC83900G@istruzione.it,0923719661
ISTITUTO COMPRENSIVO,TPIC84000Q,"I.C  ""NUNZIO NASI"" TRAPANI",VIA P. ZUCCALA' N.14,91100,TRAPANI,TPIC84000Q@istruzione.it,0923552682
ISTITUTO COMPRENSIVO,TPIC84100G,"I.C.  ""L.RADICE - PAPPALARDO""",PIAZZA MARTIRI D'UNGHERIA,91022,CASTELVETRANO,TPIC84100G@istruzione.it,0924906962
ISTITUTO COMPRENSIVO,TPIC84200B,"I.C. ""E. PERTINI""",VIA A. DE SANTIS N.2/A,91100,TRAPANI,TPIC84200B@istruzione.it,0923551997
ISTITUTO COMPRENSIVO,TPIC843007,"I.C. ""GIUSEPPE GRASSA""",VIA LUIGI VACCARA N. 25,91026,MAZARA DEL VALLO,TPIC843007@istruzione.it,0923908438
ISTITUTO COMPRENSIVO,TPIC844003,"IC ""BORSELLINO-AJELLO"" MAZARA D","VIA SANTA CATERINA, 3",91026,MAZARA DEL VALLO,TPIC844003@istruzione.it,0923907577
ISTITUTO COMPRENSIVO,TPIC84500V,"I.C. - ""SIRTORI""  MARSALA",VIA SIRTORI N.20,91025,MARSALA,TPIC84500V@istruzione.it,0923981752
ISTITUTO SUPERIORE,TPIS002005,"I.I.S.S. ""F. D'AGUIRRE - D. ALIGHIERI""",VIA BAVIERA - N. 1,91018,SALEMI,TPIS002005@istruzione.it,0924534873
ISTITUTO SUPERIORE,TPIS00400R,"I. S. ""V. ALMANZA""",VIA NAPOLI N.32,91017,PANTELLERIA,TPIS00400R@istruzione.it,0923911050
ISTITUTO SUPERIORE,TPIS008004,"POLO STATALE ISS ""PIERSANTI MATTARELLA""",VIA FLEMING N.19,91014,CASTELLAMMARE DEL GOLFO,TPIS008004@istruzione.it,092431903
ISTITUTO SUPERIORE,TPIS00900X,"I.I.S  ""GIUSEPPE FERRO""",VIA J. F. KENNEDY N.48,91011,ALCAMO,TPIS00900X@istruzione.it,092423473
ISTITUTO SUPERIORE,TPIS01200Q,"""A. DAMIANI"" MARSALA",VIA TRAPANI 218,91025,MARSALA,TPIS01200Q@istruzione.it,0923989031
ISTITUTO SUPERIORE,TPIS01400B,"I.I.S.S.  ""R. D'ALTAVILLA -",C/DA AFFACCIATA - P.ZA SANDRO PERTINI,91026,MAZARA DEL VALLO,TPIS01400B@istruzione.it,0923941459
ISTITUTO SUPERIORE,TPIS01800P,"IST. ISTRUZ. SUP. ""L.DA VINCI"" TRAPANI",PIAZZA XXI APRILE S.N.C.,91100,TRAPANI,TPIS01800P@istruzione.it,092329498
ISTITUTO SUPERIORE,TPIS02100E,"I.S. ""G.B.FERRIGNO V. ACCARDI""",VIA G. GENTILE S.N.C.,91022,CASTELVETRANO,TPIS02100E@istruzione.it,092481151
ISTITUTO SUPERIORE,TPIS02200A,"I.I.S.S.  ""SCIASCIA E BUFALINO""  ERICE",VIA CESARO' N.36,91016,ERICE,TPIS02200A@istruzione.it,0923569559
ISTITUTO SUPERIORE,TPIS024002,"I.I.S.  ""LIC. G.G. ADRIA-G.P. BALLATORE""",VIA ORIANI N.7,91026,MAZARA DEL VALLO,TPIS024002@istruzione.it,0923934095
ISTITUTO SUPERIORE,TPIS02600N,"I.I.S. ""F. FERRARA"" MAZARA DEL VALLO",VIA SAN PIO N.4 C/DA AFFACCIATA,91026,MAZARA DEL VALLO,TPIS02600N@istruzione.it,0923941946
ISTITUTO SUPERIORE,TPIS02700D,"I. S. ""G. XXIII - COSENTINO""",VIA ELIODORO LOMBARDI 18,91025,MARSALA,TPIS02700D@istruzione.it,0923956225
ISTITUTO SUPERIORE,TPIS028009,"I.I.S. ""S.CALVINO - G. B. AMICO""","VIA SALEMI, 49",91100,TRAPANI,TPIS028009@istruzione.it,0923533522
ISTITUTO SUPERIORE,TPIS029005,"I.I.S.  ""L.S. V.FARDELLA-L.C. L.XIMENES""",VIA GARIBALDI N.83,91100,TRAPANI,TPIS029005@istruzione.it,092323903
ISTITUTO SUPERIORE,TPIS031005,"I.I.S. ""R.SALVO"" TRAPANI",VIA MARINELLA N.1,91100,TRAPANI,TPIS031005@istruzione.it,092322386
ISTITUTO SUPERIORE,TPIS032001,"I.I.S. ""CIPOLLA-PANTALEO-GENTILE""","PIAZZALE PLACIDO RIZZOTTO S.N.""",91022,CASTELVETRANO,TPIS032001@istruzione.it,0924901344
ISTITUTO SUPERIORE,TPIS03300R,"""I. E V. FLORIO""   ERICE",VIA BARRESI N.26,91016,ERICE,TPIS03300R@istruzione.it,0923556001
SCUOLA PRIMO GRADO,TPMM044004,"S.M.S ""A.DE STEFANO"" ERICE C.S.",VIA F.LLI AIUTO 16 SUC. VIA S. CARUSO,91016,ERICE,TPMM044004@istruzione.it,0923565660
SCUOLA PRIMO GRADO,TPMM05400P,"SC. MEDIA ""G. MAZZINI""  MARSALA",PIAZZA FRANCESCO PIZZO N.10,91025,MARSALA,TPMM05400P@istruzione.it,0923714186
CPIA,TPMM10200V,C. P. I. A.  - TRAPANI,"VIA CASTELLAMMARE, 14",91100,TRAPANI,TPMM10200V@istruzione.it,092321147
ISTITUTO MAGISTRALE,TPPM03000Q,"LICEO STATALE "" PASCASINO"" MARSALA","VIA VACCARI,5",91025,MARSALA,TPPM03000Q@istruzione.it,09231928988
ISTITUTO MAGISTRALE,TPPM050001,"LICEO STATALE ""V.F.ALLMAYER"" ALCAMO",VIA PIETRO GALATI N.39,91011,ALCAMO,TPPM050001@istruzione.it,092423666
LICEO SCIENTIFICO,TPPS10000Q,"LIC. SCIENTIFICO ""P.RUGGIERI"" MARSALA",VIA GIOVANNI FALCONE N.14,91025,MARSALA,TPPS10000Q@istruzione.it,0923718295
IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE,TPRH040003,"I.P.S.E.O.A. ""V. TITONE""",VIALE DEI TEMPLI 115,91022,CASTELVETRANO,TPRH040003@istruzione.it,0924932211
IST TEC COMMERCIALE E PER GEOMETRI,TPTD02000X,"I.T.E.T. ""G. CARUSO"" ALCAMO",VIA J.F. KENNEDY N. 2,91011,ALCAMO,TPTD02000X@istruzione.it,0924507600
ISTITUTO TECNICO COMMERCIALE,TPTD03000E,"""G. GARIBALDI"" MARSALA","VIA TRAPANI, 306",91025,MARSALA,TPTD03000E@istruzione.it,0923989011
